customer_id,customer_name,region_code,region_name,user_id,user_code,segment_letter
53,СПК Кудрявщинский,48,Липецкая область,12,"Kalinin, Maksim",C
54,КФХ Бакланов А.Е.,48,Липецкая область,12,"Kalinin, Maksim",D
55,"КФХ ""Восток""",48,Липецкая область,12,"Kalinin, Maksim",D
56,ЗАО 15 Лет Октября,48,Липецкая область,6,"Dolmatov, Evgeny",B
57,ЗАО  АФ Русь,48,Липецкая область,27,"Retunskiy, Maksim",B
59,"ЗАО СХП ""Мокрое""",48,Липецкая область,27,"Retunskiy, Maksim",A
60,КФХ Русин А.Н,48,Липецкая область,27,"Retunskiy, Maksim",D
63,"ОАО СХПК ""Красивая меча""",48,Липецкая область,27,"Retunskiy, Maksim",C
64,ООО Агроном-сад,48,Липецкая область,27,"Retunskiy, Maksim",D
65,ООО Лебедянское,48,Липецкая область,27,"Retunskiy, Maksim",A
67,КФХ Чурилов А.М.,48,Липецкая область,27,"Retunskiy, Maksim",C
68,АО РаненбургКомплекс,48,Липецкая область,12,"Kalinin, Maksim",A
69,"КФХ ""Восход"" (Чаплыгинский район)",48,Липецкая область,12,"Kalinin, Maksim",C
70,КФХ Дубрава,48,Липецкая область,12,"Kalinin, Maksim",C
71,КФХ Медведев В.П,48,Липецкая область,12,"Kalinin, Maksim",D
72,КФХ Россия,48,Липецкая область,12,"Kalinin, Maksim",C
73,ООО Ведное,48,Липецкая область,12,"Kalinin, Maksim",C
75,ООО Дубовое,48,Липецкая область,12,"Kalinin, Maksim",C
76,ООО Зенкино ,48,Липецкая область,12,"Kalinin, Maksim",E
77,ООО Пиковская земля,48,Липецкая область,12,"Kalinin, Maksim",C
78,"ООО ""Раненбургъ""",48,Липецкая область,27,"Retunskiy, Maksim",A
79,КФХ Климентов С.Н,48,Липецкая область,6,"Dolmatov, Evgeny",D
80,КФХ Черкасов А.Е.,48,Липецкая область,6,"Dolmatov, Evgeny",E
81,"КФХ ""Виктория"" (Хлевное)",48,Липецкая область,6,"Dolmatov, Evgeny",D
83,"КФХ ""Дружба""",48,Липецкая область,6,"Dolmatov, Evgeny",D
84,"КФХ ""Знаменское""",48,Липецкая область,6,"Dolmatov, Evgeny",D
85,"КФХ ""Каменев""",48,Липецкая область,6,"Dolmatov, Evgeny",D
86,"КФХ ""Кентавр""",48,Липецкая область,6,"Dolmatov, Evgeny",E
87,КФХ Булавин И.В,48,Липецкая область,6,"Dolmatov, Evgeny",D
88,"КФХ ""Русь""(Дмитряшевка)",48,Липецкая область,6,"Dolmatov, Evgeny",D
90,"КХ ""Речное""",48,Липецкая область,6,"Dolmatov, Evgeny",A
91,"ООО ""Афина""",48,Липецкая область,6,"Dolmatov, Evgeny",C
92,"ООО ""Дон -Агро""",48,Липецкая область,6,"Dolmatov, Evgeny",D
93,"ООО ""Золотой пятачок""",48,Липецкая область,6,"Dolmatov, Evgeny",D
94,"ООО ""Кристалл """,48,Липецкая область,6,"Dolmatov, Evgeny",E
95,"ООО ""Москва на Дону""",48,Липецкая область,6,"Dolmatov, Evgeny",C
97,"ООО ""Аграния""",48,Липецкая область,12,"Kalinin, Maksim",E
98,"Ассоциация КФХ ""Арго""",48,Липецкая область,12,"Kalinin, Maksim",E
99,"КФХ ""Бортъ""",48,Липецкая область,12,"Kalinin, Maksim",E
101,"КФХ ""Москворецкий""",48,Липецкая область,12,"Kalinin, Maksim",E
102,"КФХ ""Радуга""",48,Липецкая область,12,"Kalinin, Maksim",E
103,"КФХ ""Родина""",48,Липецкая область,12,"Kalinin, Maksim",E
104,"КФХ ""Фортуна""",48,Липецкая область,12,"Kalinin, Maksim",D
105,"КФХ ""Широкая речка""",48,Липецкая область,6,"Dolmatov, Evgeny",E
106,"АО ""АПО ""Аврора""",48,Липецкая область,12,"Kalinin, Maksim",A
108,"ООО СХП ""Задонье""",48,Липецкая область,12,"Kalinin, Maksim",C
109,"ООО АПК ""Задонские Нивы Черноземного края""",48,Липецкая область,12,"Kalinin, Maksim",C
110,ИП Плешков В.Г,48,Липецкая область,6,"Dolmatov, Evgeny",D
111,ИП Богачева,48,Липецкая область,6,"Dolmatov, Evgeny",C
112,ИП Бредихин,48,Липецкая область,6,"Dolmatov, Evgeny",D
113,ИП Киньшин С.И,48,Липецкая область,6,"Dolmatov, Evgeny",D
114,ИП Шестопалов И.А,48,Липецкая область,6,"Dolmatov, Evgeny",C
115,КФХ Приволье,48,Липецкая область,6,"Dolmatov, Evgeny",D
116,КФХ Родник (Добринский район),48,Липецкая область,6,"Dolmatov, Evgeny",D
117,"СПК ""Агроном""",48,Липецкая область,6,"Dolmatov, Evgeny",D
118,КФХ Чамлычек Н. Н.,48,Липецкая область,6,"Dolmatov, Evgeny",C
120,КФХ Чара,48,Липецкая область,6,"Dolmatov, Evgeny",C
121,ООО Пушкинское,48,Липецкая область,6,"Dolmatov, Evgeny",D
122,ООО Аренда,48,Липецкая область,6,"Dolmatov, Evgeny",D
123,ООО Битюг,48,Липецкая область,6,"Dolmatov, Evgeny",C
124,"ООО ""Гелиос"" (Добринский р-н)",48,Липецкая область,6,"Dolmatov, Evgeny",B
125,"ООО ""АФ  Петровский"", ООО Восход (Доминант)",48,Липецкая область,6,"Dolmatov, Evgeny",A
126,"ООО Добрыня (Сюкден, Липецк)",48,Липецкая область,24,"Popov, Roman",A
127,ООО Темп,48,Липецкая область,6,"Dolmatov, Evgeny",D
128,ООО им. Димитрова,48,Липецкая область,6,"Dolmatov, Evgeny",D
131,УК ГК Доминант,77,Москва,28,"Safonov, Aleksander",A
137,"КФХ ""Восход"" (Хлевенский район)",48,Липецкая область,6,"Dolmatov, Evgeny",D
138,"КФХ ""Восход""",48,Липецкая область,12,"Kalinin, Maksim",E
141,Отрада Ген (Евро Ланд),48,Липецкая область,27,"Retunskiy, Maksim",A
142,"АО ""Грачевское""",48,Липецкая область,6,"Dolmatov, Evgeny",C
143,"ООО ""Агролипецк"" (ООО ""ВДАИ"")",48,Липецкая область,38,"Tkachenko, Dmitry",A
144,"ООО ""Агротэк""",48,Липецкая область,6,"Dolmatov, Evgeny",E
145,"ООО ""Агрохолдинг-АСТ""",48,Липецкая область,6,"Dolmatov, Evgeny",A
146,"ООО  ""Дмитриевское"" ( Усмань)",48,Липецкая область,6,"Dolmatov, Evgeny",C
147,"ООО ""СХПК ""Чистые Пруды""(АгроГард)",48,Липецкая область,6,"Dolmatov, Evgeny",B
148,"ООО ""Усманский Агрокомплекс""( Доминант)",48,Липецкая область,6,"Dolmatov, Evgeny",B
153,ООО Агрофирма Колос (Агрокультура),48,Липецкая область,27,"Retunskiy, Maksim",A
264,Колхоз им. Ленина (Касимовский р-н),62,Рязанская область,37,"Zuev, Alexey",B
291,ООО Авангард,68,Тамбовская область,33,"Vetrov, Mikhail",C
362,ООО  Арта,57,Орловская область,23,"Polyakov, Dmitry",C
404,АО Восход,68,Тамбовская область,8,"Fokin, Sergey",A
456,ООО Русь,68,Тамбовская область,2,"Annenkov, Aleksey",D
547,"ООО ХПП ""Набережанское""",48,Липецкая область,6,"Dolmatov, Evgeny",E
548,ООО Колос (Бондарский),68,Тамбовская область,33,"Vetrov, Mikhail",D
583,ООО Агропродукт (Никифоровский район),68,Тамбовская область,34,"Viktor, Bryankin",C
610,"ООО ""Авангард"" (Рязанский р-н)",62,Рязанская область,5,"Churikov, Dmitry",A
630,ЗАО АгроГард,77,Москва,28,"Safonov, Aleksander",A
632,"ООО ""Нива""(Долгоруково)",48,Липецкая область,6,"Dolmatov, Evgeny",D
732,"ООО ""ЭкоКорм""",36,Воронежская область,10,"Gridin, Sergey",C
733,КФХ Вязовский Александр Юрьевич,36,Воронежская область,10,"Gridin, Sergey",B
738,КФХ Панарин Н.С.,36,Воронежская область,32,"Syrovatskiy, Sergey",C
742,ООО Комсомольское,36,Воронежская область,10,"Gridin, Sergey",D
746,ОАО  Новонадежденский,36,Воронежская область,10,"Gridin, Sergey",D
751,ЗАО Восток,36,Воронежская область,32,"Syrovatskiy, Sergey",C
752,АО СХП «Виктория»,36,Воронежская область,32,"Syrovatskiy, Sergey",C
753,ООО им. Куйбышева,36,Воронежская область,32,"Syrovatskiy, Sergey",B
754,ООО Агрокультура Эртиль,36,Воронежская область,25,"Pozhidaev, Dmitry",D
755,ООО Агролидер,36,Воронежская область,32,"Syrovatskiy, Sergey",D
757,ООО Агрохимик,36,Воронежская область,32,"Syrovatskiy, Sergey",D
758,ООО Битюгов Берег,36,Воронежская область,32,"Syrovatskiy, Sergey",C
760,ООО Дмитриевское,36,Воронежская область,32,"Syrovatskiy, Sergey",C
761,ООО Дубраваинвест ,36,Воронежская область,32,"Syrovatskiy, Sergey",C
762,ООО Нива Эртиль,36,Воронежская область,32,"Syrovatskiy, Sergey",A
763,ООО Победа (Инжавинский район),68,Тамбовская область,33,"Vetrov, Mikhail",C
764,СХА  Эртильская,36,Воронежская область,32,"Syrovatskiy, Sergey",C
765,СХА колхоз «Маяк»,36,Воронежская область,32,"Syrovatskiy, Sergey",B
766,ООО ХАРВЕСТ (ЗАО Стрелец – Агро),36,Воронежская область,10,"Gridin, Sergey",B
767,КФХ ИП Глава КФХ Ракитин Н.М.,36,Воронежская область,10,"Gridin, Sergey",D
768,КФХ ИП Глава КФХ Чепилевич А.П. (Русский фермер),36,Воронежская область,10,"Gridin, Sergey",C
769,КФХ ИП Глава КФХ Щепкин,36,Воронежская область,10,"Gridin, Sergey",D
770,КХ «Лига»,36,Воронежская область,10,"Gridin, Sergey",C
775,ООО Посевкинское,68,Тамбовская область,33,"Vetrov, Mikhail",D
777,ООО Грибановский сахарный завод,36,Воронежская область,10,"Gridin, Sergey",A
779,"ЗАО ""Юдановские просторы""",36,Воронежская область,36,"Zhigulskiy, Viktor",B
780,КФХ Чернозем,36,Воронежская область,36,"Zhigulskiy, Viktor",C
782,"ООО ""Осташкино"" Эконива",36,Воронежская область,36,"Zhigulskiy, Viktor",C
784,"АО ""Хреновской Конный завод"" Агрокультура",36,Воронежская область,25,"Pozhidaev, Dmitry",D
785,"ООО АПК ""Русич"" Эконива",36,Воронежская область,36,"Zhigulskiy, Viktor",C
787,ЗАО Воронежский промышленный комплекс животноводства,36,Воронежская область,36,"Zhigulskiy, Viktor",D
789,К-З Колхоз «Колос»,36,Воронежская область,36,"Zhigulskiy, Viktor",C
790,КФХ Тройнин,36,Воронежская область,36,"Zhigulskiy, Viktor",B
791,ООО АгроКапитал,36,Воронежская область,36,"Zhigulskiy, Viktor",D
792,ООО Возрождение Каширский р-н,36,Воронежская область,36,"Zhigulskiy, Viktor",C
794,ООО Исток (Пичаевский),68,Тамбовская область,33,"Vetrov, Mikhail",E
796,ООО Никольское Агропром МДТ,36,Воронежская область,36,"Zhigulskiy, Viktor",C
797,ООО Победа (Эртильский район),36,Воронежская область,32,"Syrovatskiy, Sergey",C
798,ООО Таловская МТС Птицепром Бобровский Эконива,36,Воронежская область,36,"Zhigulskiy, Viktor",C
800,СХА Родина Пятницкого,36,Воронежская область,36,"Zhigulskiy, Viktor",C
801,СХА Синявская,36,Воронежская область,36,"Zhigulskiy, Viktor",C
803,Колхоз им. Докучаева,36,Воронежская область,36,"Zhigulskiy, Viktor",B
804,ФГУП Докучаевское,36,Воронежская область,36,"Zhigulskiy, Viktor",D
805,ООО Фруктовый сад,36,Воронежская область,10,"Gridin, Sergey",D
807,КФ ИП Глава КФХ Каверин,36,Воронежская область,10,"Gridin, Sergey",C
808,АТГ Русаново,36,Воронежская область,10,"Gridin, Sergey",C
809,ООО Есиповская нива,36,Воронежская область,10,"Gridin, Sergey",C
810,ООО Победа (Терновский район),36,Воронежская область,10,"Gridin, Sergey",C
811,ООО Савала,36,Воронежская область,10,"Gridin, Sergey",C
813,ПСК  им. Калинина,36,Воронежская область,10,"Gridin, Sergey",C
814,СПК Исток,36,Воронежская область,10,"Gridin, Sergey",C
816,СХА  им. Мичурина,36,Воронежская область,10,"Gridin, Sergey",B
817,СХА Терновская,36,Воронежская область,10,"Gridin, Sergey",C
818,"ОАО СХП ""Терновское""",36,Воронежская область,36,"Zhigulskiy, Viktor",B
821,ООО Заря-2,36,Воронежская область,36,"Zhigulskiy, Viktor",D
822,ООО Землемер Агро,36,Воронежская область,36,"Zhigulskiy, Viktor",C
823,ООО МТС - Агро,36,Воронежская область,36,"Zhigulskiy, Viktor",D
824,ООО Централь,36,Воронежская область,36,"Zhigulskiy, Viktor",B
825,"ООО ""Новохоперск-Агро-Инвест"" (ООО ""ВДАИ"")",36,Воронежская область,36,"Zhigulskiy, Viktor",B
826,ООО Рассвет (Ржаксинский р-н),68,Тамбовская область,33,"Vetrov, Mikhail",C
827,ООО Савальское (Жердевский р-н),68,Тамбовская область,2,"Annenkov, Aleksey",C
829,СХА Ярковская,36,Воронежская область,36,"Zhigulskiy, Viktor",C
831,ООО Третьяковское,36,Воронежская область,10,"Gridin, Sergey",A
832,ООО Агро-гарант,36,Воронежская область,10,"Gridin, Sergey",D
833,"АГРОМИР, село Богана, Зелёная улица",36,Воронежская область,10,"Gridin, Sergey",C
835,ООО Борисоглебск АгроХимРесурс,36,Воронежская область,10,"Gridin, Sergey",C
839,ООО Земляне,36,Воронежская область,10,"Gridin, Sergey",B
840,"ООО ""Золотой колос""",36,Воронежская область,10,"Gridin, Sergey",C
841,ВИП ИСКРА,36,Воронежская область,10,"Gridin, Sergey",C
845,ООО Сталкер,36,Воронежская область,10,"Gridin, Sergey",C
848,ООО ЗАО «Искра»,36,Воронежская область,10,"Gridin, Sergey",D
850,ИП глава КФХ Маликов Е.В.,36,Воронежская область,10,"Gridin, Sergey",D
851,ИП КФХ Полянский,36,Воронежская область,10,"Gridin, Sergey",C
852,ЗАО Имени Ленина,36,Воронежская область,10,"Gridin, Sergey",D
854,ОАО Знамя Октября,36,Воронежская область,10,"Gridin, Sergey",B
855,АО Повориносельхозхимия,36,Воронежская область,10,"Gridin, Sergey",C
859,"ООО ""Селянка"" (КФХ Лотышев С. И.)",36,Воронежская область,10,"Gridin, Sergey",C
860,"ООО СХП ""Мазурское"" Грибановский с\з",36,Воронежская область,10,"Gridin, Sergey",B
867,ИП Шестопалов (Петровский район),68,Тамбовская область,34,"Viktor, Bryankin",C
885,"КФХ ""Богатикова""",48,Липецкая область,12,"Kalinin, Maksim",D
886,КФХ Боева В.В.,48,Липецкая область,12,"Kalinin, Maksim",D
889,"ОАО ""Куриное царство""",48,Липецкая область,12,"Kalinin, Maksim",E
891,"ООО ""АФ ""Талица""",48,Липецкая область,12,"Kalinin, Maksim",E
892,"ООО ""Елецкий Агрокомплекс"" (Доминант)",48,Липецкая область,12,"Kalinin, Maksim",A
893,"ООО ""Агрофирма Елецкий""(Сюкден)",48,Липецкая область,12,"Kalinin, Maksim",A
894,"ООО ""Елецкое Пиво""",48,Липецкая область,12,"Kalinin, Maksim",D
896,"ООО ""Светлый Путь""",48,Липецкая область,12,"Kalinin, Maksim",D
900,"ЗАО ""Верный путь""",48,Липецкая область,6,"Dolmatov, Evgeny",C
902,"ООО ""АГРОФИРМА ТРИО"" (Долгоруково)",48,Липецкая область,12,"Kalinin, Maksim",A
904,"ООО ""Красная Поляна""",48,Липецкая область,6,"Dolmatov, Evgeny",E
907,"ООО ""Тимирязево""",48,Липецкая область,6,"Dolmatov, Evgeny",D
908,"ТНВ ""Меркулов и К""",48,Липецкая область,6,"Dolmatov, Evgeny",C
909,КФХ Аринина Е.Ю,48,Липецкая область,27,"Retunskiy, Maksim",D
910,КФХ Логачев В.В,48,Липецкая область,27,"Retunskiy, Maksim",E
911,КФХ Лутовинов В.Ф,48,Липецкая область,27,"Retunskiy, Maksim",E
916,"ООО ""Экспериментальное Хозяйство""",48,Липецкая область,27,"Retunskiy, Maksim",B
925,ИП глава КФХ Архипцев Сергей Николаевич,48,Липецкая область,6,"Dolmatov, Evgeny",D
926,КФХ Пикалов В.И.,48,Липецкая область,6,"Dolmatov, Evgeny",D
927,"КФХ ""Земледелец""",48,Липецкая область,6,"Dolmatov, Evgeny",E
928,КФХ  Козлов А.Н,48,Липецкая область,6,"Dolmatov, Evgeny",D
929,"ООО ""Замарайское""",48,Липецкая область,6,"Dolmatov, Evgeny",D
932,КФХ Фролин А.А,48,Липецкая область,6,"Dolmatov, Evgeny",D
934,ООО  Деметра,36,Воронежская область,32,"Syrovatskiy, Sergey",D
935,"ООО ""Заготовитель""",48,Липецкая область,6,"Dolmatov, Evgeny",D
936,"ООО ""Колпи""",48,Липецкая область,6,"Dolmatov, Evgeny",C
939,"ООО ""Авангард-Агро-Липецк""",48,Липецкая область,27,"Retunskiy, Maksim",D
940,"ООО ""Воловский Агрокомплекс""",48,Липецкая область,6,"Dolmatov, Evgeny",C
941,"СХПК ""Воловский""",48,Липецкая область,6,"Dolmatov, Evgeny",C
942,"СХПК ""Заветы Ильича""",48,Липецкая область,6,"Dolmatov, Evgeny",D
943,КФХ Алехин В.Н.,48,Липецкая область,12,"Kalinin, Maksim",C
945,КФХ  Хромых В.А.,48,Липецкая область,12,"Kalinin, Maksim",E
946,"ФХ ""Березка""",48,Липецкая область,12,"Kalinin, Maksim",D
947,"КХ ""Возрождение"" (ИП Глава КФХ Драчев Сергей Витальевич)",48,Липецкая область,12,"Kalinin, Maksim",D
948,"КФХ"" Нива""( Озерки)",48,Липецкая область,12,"Kalinin, Maksim",D
950,ООО Родник Семилукский район,36,Воронежская область,32,"Syrovatskiy, Sergey",D
952,"ООО ""Борковский""",48,Липецкая область,12,"Kalinin, Maksim",C
953,"ООО ""Гарант""",48,Липецкая область,12,"Kalinin, Maksim",D
955,"ООО ""Новосильское""",48,Липецкая область,12,"Kalinin, Maksim",D
956,"ООО ""Сельхозинвест""",48,Липецкая область,12,"Kalinin, Maksim",A
959,ОАО им. Лермонтова,48,Липецкая область,12,"Kalinin, Maksim",B
960,"АО ""АФ ""Заречье""",48,Липецкая область,12,"Kalinin, Maksim",A
961,"ООО ""Датский бекон""",48,Липецкая область,12,"Kalinin, Maksim",B
962,"ООО ""Александровское""",48,Липецкая область,12,"Kalinin, Maksim",E
964,"ООО ""Паленское""",48,Липецкая область,12,"Kalinin, Maksim",C
965,"ООО ""Пальна Михайловка""",48,Липецкая область,12,"Kalinin, Maksim",B
966,"СССППК ""Становлянский""",48,Липецкая область,12,"Kalinin, Maksim",D
967,"ООО ""Становлянское""",48,Липецкая область,12,"Kalinin, Maksim",D
968,"ООО ""КурскАгроАктив"" (Липецк, Агротерра)",48,Липецкая область,24,"Popov, Roman",A
969,"ООО ""Чемодановское""",48,Липецкая область,12,"Kalinin, Maksim",D
970,"ООО ""Чернолес""",48,Липецкая область,12,"Kalinin, Maksim",C
972,"КФХ ""Ишаново""",48,Липецкая область,12,"Kalinin, Maksim",E
974,"КФХ ""Победа""",48,Липецкая область,12,"Kalinin, Maksim",E
975,"КФХ ""Родничок"" ( Измалково)",48,Липецкая область,12,"Kalinin, Maksim",D
976,"ООО ""Дедушкины Поля""",48,Липецкая область,12,"Kalinin, Maksim",D
977,"ООО ""Измалково-Агро-Инвест""",48,Липецкая область,12,"Kalinin, Maksim",D
978,"ООО ""Колос""(Вторые Тербуны)",48,Липецкая область,12,"Kalinin, Maksim",D
979,"ООО ""Согласие""",48,Липецкая область,12,"Kalinin, Maksim",A
981,ООО Агро-Острогожск,36,Воронежская область,10,"Gridin, Sergey",B
983,ЗАО Алексино,47,Ленинградская область,35,"Zakharov, Viktor",C
984,ЗАО Волховское,47,Ленинградская область,35,"Zakharov, Viktor",C
985,ЗАО Заречье,47,Ленинградская область,29,"Semenov, Nikolay",C
986,ЗАО Светлана,47,Ленинградская область,29,"Semenov, Nikolay",C
987,ООО КАРПИНО,47,Ленинградская область,29,"Semenov, Nikolay",D
989,"OOO Племенной завод ""Новоладожский",47,Ленинградская область,35,"Zakharov, Viktor",C
990,"АО ""ПЛЕМЗАВОД ""МЫСЛИНСКИЙ""",47,Ленинградская область,35,"Zakharov, Viktor",C
991,ЗАО Бугры,47,Ленинградская область,35,"Zakharov, Viktor",C
994,ОАО ПЗ Путник,36,Воронежская область,32,"Syrovatskiy, Sergey",D
995,ООО Совхоз Всеволожский,47,Ленинградская область,35,"Zakharov, Viktor",C
996,"ООО ""СПК Пригородный""",47,Ленинградская область,35,"Zakharov, Viktor",C
997,ЗАО Цвелодубово,47,Ленинградская область,29,"Semenov, Nikolay",C
998,"ООО Сельскохозяйственное предприятие ""Смена"" ( ООО ""Сельхозпредприятие ""Смена""",47,Ленинградская область,29,"Semenov, Nikolay",C
999,ООО  Поляны,47,Ленинградская область,29,"Semenov, Nikolay",C
1000,OOO птицефабрика Роскар,47,Ленинградская область,29,"Semenov, Nikolay",D
1001,СПК Кировский транспортник,47,Ленинградская область,35,"Zakharov, Viktor",D
1002,СПК Кондратьевский,47,Ленинградская область,29,"Semenov, Nikolay",D
1003,СПК Рябовский,47,Ленинградская область,29,"Semenov, Nikolay",C
1004,"ООО ""СХП Лосево"" (Выборгский район)",47,Ленинградская область,29,"Semenov, Nikolay",C
1006,ООО Северо-западная топливно-энергетическая компания «Севертранс»,78,Санкт-Петербург,35,"Zakharov, Viktor",F
1007,ЗАО ОПОЛЬЕ,47,Ленинградская область,35,"Zakharov, Viktor",C
1008,"АО ""Племзавод ""Агро-Балт""",47,Ленинградская область,29,"Semenov, Nikolay",B
1009,ЗАО Прибрежное,47,Ленинградская область,35,"Zakharov, Viktor",C
1010,ЗАО Березовское,47,Ленинградская область,35,"Zakharov, Viktor",C
1011,ЗАО Молодежный,47,Ленинградская область,35,"Zakharov, Viktor",E
1012,СПК  Будогощь,47,Ленинградская область,29,"Semenov, Nikolay",C
1013,СПК  Осничевский,47,Ленинградская область,29,"Semenov, Nikolay",C
1014,СПК Дальняя Поляна,47,Ленинградская область,35,"Zakharov, Viktor",C
1015,ООО Алеховщина,47,Ленинградская область,29,"Semenov, Nikolay",D
1016,ЗАО Кипень,47,Ленинградская область,35,"Zakharov, Viktor",C
1017,"ЗАО ""Копорье""",47,Ленинградская область,29,"Semenov, Nikolay",C
1018,"АО ""КРАСНОСЕЛЬСКОЕ""",47,Ленинградская область,29,"Semenov, Nikolay",C
1019,"ЗАО Племенной завод ""Красная Балтика"" (ЗАО ""ПЗ ""Красная Балтика"" )",47,Ленинградская область,35,"Zakharov, Viktor",C
1021,"ЗАО ""Победа"" (Ломоносовский район)",47,Ленинградская область,29,"Semenov, Nikolay",D
1022,КФХ Акашкин Андрей Иванович,53,Новгородская область,21,"Panfurov, Ivan",D
1025,"ЗАО Племенной завод ""Расцвет"" (ЗАО ПЗ ""Расцвет"")",47,Ленинградская область,35,"Zakharov, Viktor",C
1026,"ЗАО Племенной завод Раздолье (ЗАО ""ПЗ ""Раздолье"")",47,Ленинградская область,35,"Zakharov, Viktor",C
1027,ЗАО Мельниково,47,Ленинградская область,29,"Semenov, Nikolay",C
1028,"ЗАО Племенное хозяйство ""Первомайское"" (ЗАО ""Племхоз ""Первомайское"")",47,Ленинградская область,35,"Zakharov, Viktor",C
1029,"ЗАО Племенной завод Гражданский (ЗАО ""ПЗ Гражданский"")",47,Ленинградская область,35,"Zakharov, Viktor",B
1030,"ЗАО Племенное хозяйство (ЗАО ПХ)""Красноозерное""",47,Ленинградская область,35,"Zakharov, Viktor",C
1031,"ЗАО Племенной завод ""Красноармейский"" (ЗАО ПЗ ""Красноармейский"")",47,Ленинградская область,35,"Zakharov, Viktor",C
1032,"ЗАО Племенной завод ""Петровский"" (ЗАО Племенной завод ""Петровский"")",47,Ленинградская область,35,"Zakharov, Viktor",C
1033,"СЗАО Судаково (СЗАО ""Судаково"")",47,Ленинградская область,29,"Semenov, Nikolay",C
1037,"ЗАО Сельскохозяйственное Предприятие ""Пашозерское"" (ЗАО СП ""Пашозерское"")",47,Ленинградская область,29,"Semenov, Nikolay",C
1038,ЗАО КУЛЬТУРА–АГРО,47,Ленинградская область,29,"Semenov, Nikolay",C
1039,"ЗАО Сельскохозяйственное предприятие Андреевское (ЗАО ""Сельхозпредприятие Андреевское"")",47,Ленинградская область,29,"Semenov, Nikolay",C
1040,ЗАО Агрофирма Горский,47,Ленинградская область,29,"Semenov, Nikolay",C
1041,"OOO Сельскохозяйственная Артель Агрофирма ""Шугозеро""",47,Ленинградская область,29,"Semenov, Nikolay",D
1042,СП ВОСХОД,47,Ленинградская область,29,"Semenov, Nikolay",C
1043,ЗАО Агротехника,47,Ленинградская область,29,"Semenov, Nikolay",C
1044,ЗАО ЛЮБАНЬ,47,Ленинградская область,29,"Semenov, Nikolay",B
